merchant,id,status,order_date,payment_date,shipping_date,product_id,product_name,Grade,price,quantity,SKU,subtotal,total,memo_content,shipping_prefecture,注文詳細ID,Domain,payment_method,canceller,product_code,total_price,status_id,orderline_value,payment_status
RECO,67881.0,less_normal,,,,12253,iPhone 13 Pro Max 256GB- グラファイト SIMフリー,B,169800,1,,169800,169800,,big_city,472656,gmail.com,credit_card,big_canceller,512443,169800,35,169800,
Amemoba,79685.0,normal,2022-08-29,44802.64795138889,,13854,iPhone 13 Pro Max 512GB- グラファイト SIMフリー,B,193800,1,45485478,193800,193800,,small_city,567508,gmail.com,credit_card,mid_canceller,512444,193800,3,193800,cancel
RECO,61056.0,less_normal,,,,11232,iPhone 13 Pro 256GB - シルバー SIMフリー,B,158800,1,,158800,158800,,big_city,422121,other,credit_card,big_canceller,512414,158800,35,158800,―
Lucky Sky,84944.0,入金済み,2022-09-18,44822.76115740741,,12054,iPhone 13 mini 256GB  - スターライト SIMフリー,A,100000,1,IP13 MINI-256G-WHITE-S,100000,100000,,big_city,615889,other,credit_card,small_canceller,512346,100000,6,100000,good
Loop Mobile,51174.0,less_normal,,,,4991,iPhone 12 Pro Max 512GB - パシフィックブルー SIMフリー,C,124000,1,PH-AP-IP12PM-FAC-512-PC-A2410-C,124000,124000,,big_city,350471,other,credit_card,big_canceller,413849,124000,35,124000,―
Loop Mobile,52372.0,less_normal,,,,4991,iPhone 12 Pro Max 512GB - パシフィックブルー SIMフリー,C,124000,1,PH-AP-IP12PM-FAC-512-PC-A2410-C,124000,124000,,big_city,359015,other,credit_card,big_canceller,413849,124000,35,124000,―
Loop Mobile,52563.0,less_normal,,,,4991,iPhone 12 Pro Max 512GB - パシフィックブルー SIMフリー,C,124000,1,PH-AP-IP12PM-FAC-512-PC-A2410-C,124000,124000,,big_city,360474,other,credit_card,big_canceller,413849,124000,35,124000,―
Lucky Sky,76104.0,less_normal,,,,9867,iPhone 12 64GB - ブルー SIMフリー,A,78000,1,IP12-64G-BLUE-S,78000,78000,,small_city,535489,gmail.com,credit_card,big_canceller,418121,78000,35,78000,
Loop Mobile,50629.0,less_normal,,,,4797,iPhone 12 Pro 128GB - グラファイト SIMフリー,C,97800,1,PH-AP-IP12P0-FAC-128-GP-A2406-C,97800,97800,,big_city,346574,other,credit_card,big_canceller,413171,97800,35,97800,―
Lucky Sky,76112.0,less_normal,,,,12059,iPhone 12 64GB - グリーン SIMフリー,A,78000,1,IP12-64G-GREEN-S,78000,78000,,small_city,535561,gmail.com,credit_card,big_canceller,418123,78000,35,78000,―
Amemoba,76106.0,less_normal,,,,10786,iPhone 12 64GB - ブラック SIMフリー,B,76792,1,19210803,76792,76792,,small_city,535538,gmail.com,credit_card,big_canceller,418114,76792,35,76792,―
ワールドモバイル,77850.0,less_normal,,,,2631,iPad Air 第3世代 10.5インチ - 2019 - WiFi - 256GB - シルバー,C,47800,2,,95600,95600,,big_city,550635,other,credit_card,big_canceller,332779,95600,35,95600,
アップルバイヤーズ,53291.0,less_normal,,,,9085,iPad Air 第4世代 10.9インチ - 2020 - WiFi - 64GB - スカイブルー,A,69800,1,,69800,69800,,big_city,365653,gmail.com,credit_card,big_canceller,419599,69800,35,69800,―
ワールドモバイル,77846.0,less_normal,,,,2632,iPad Air 第3世代 10.5インチ - 2019 - WiFi + Cellular - 256GB - ゴールド SIMフリー,C,49800,1,,97600,97600,,big_city,550625,other,credit_card,big_canceller,320131,97600,35,49800,
Amemoba,,less_normal,,,,13701,iPad Air 第5世代 10.9インチ - 2022 - WiFi + Cellular SIMフリー - 64GB - パープル,A,95170,1,40882155,95170,95170,,small_city,563016,gmail.com,credit_card,big_canceller,687770,95170,35,95170,
Loop Mobile,53270.0,less_normal,,,,9243,iPhone 12 64GB - グリーン SIMフリー,A,78300,1,PH-AP-IP1200-FAC-064-GR-A2403-A,78300,78300,,big_city,365497,other,credit_card,big_canceller,418123,78300,35,78300,
PRODIG,64677.0,less_normal,,,,11883,iPhone 13 256GB  - スターライト SIMフリー,A,139800,1,,139800,139800,,big_city,448837,other,credit_card,big_canceller,512325,139800,35,139800,
Amemoba,74914.0,less_normal,,,,7382,AirPods Pro (エアポッツプロ - MWP22J/A),C,26800,1,J3LVLKKT,26800,26800,,small_city,525410,other,credit_card,big_canceller,308532,26800,35,26800,―
Amemoba,76460.0,less_normal,,,,13505,iPad Pro 11インチ 第3世代  - 2021 - WiFi + Cellular SIMフリー - 128GB - スペースグレイ,A,128000,1,90939198,128000,128000,,small_city,538589,other,credit_card,big_canceller,475319,128000,35,128000,―
PRODIG,76677.0,less_normal,,,,4955,iPhone 12 128GB - ブルー SIMフリー,B,93800,1,12-br-128-2,93800,93800,,big_city,540339,other,credit_card,big_canceller,418120,93800,35,93800,
アップルバイヤーズ,80505.0,normal,2022-09-01,44805.65344907408,,14033,iPhone 12 256GB - (PRODUCT)Red SIMフリー,C,96800,1,38975,96800,96800,"fraud
なりすましの可能性があり、キャンセル",big_city,574726,gmail.com,credit_card,mid_canceller,414217,96800,3,96800,cancel
PRODIG,45896.0,less_normal,,,,5506,iPhone 12 128GB - パープル SIMフリー,A,89800,1,,89800,89800,,small_city,313373,other,credit_card,big_canceller,475988,89800,35,89800,―
アップルバイヤーズ,49000.0,less_normal,,,,8357,iPhone 12 64GB - ホワイト SIMフリー,A,80000,1,,80000,80000,,big_city,334938,gmail.com,credit_card,big_canceller,418117,80000,35,80000,
アップルバイヤーズ,51770.0,less_normal,,,,9125,iPhone 12 64GB - ブラック SIMフリー,A,79800,1,,79800,79800,,big_city,354833,gmail.com,credit_card,big_canceller,418114,79800,35,79800,
Likewize Japan,45351.0,less_normal,,,,4445,iPhone 12 64GB - (PRODUCT)Red SIMフリー,C,63000,1,,63000,63000,,big_city,309532,gmail.com,credit_card,big_canceller,418119,63000,35,63000,
Amemoba,66605.0,less_normal,,,,12255,iPad mini 第6世代 8.3インチ - 2021 - WiFi + Cellular - 64GB - ピンク,A,89800,1,77984990,89800,89800,,big_city,463158,other,credit_card,big_canceller,512579,89800,35,89800,―
Loop Mobile,50693.0,less_normal,,,,4800,iPhone 12 Pro 128GB - パシフィックブルー SIMフリー,C,97800,1,PH-AP-IP12P0-FAC-128-PC-A2406-C,97800,97800,,big_city,347045,gmail.com,credit_card,big_canceller,413174,97800,35,97800,―
P&G,58615.0,less_normal,,,,4620,AirPods Pro (エアポッツプロ - MWP22J/A),A,22990,1,4549995085938-d,22990,22990,,big_city,403911,other,credit_card,big_canceller,308532,22990,35,22990,―
PRODIG,67974.0,less_normal,,,,1472,iPhone SE (第2世代) 128GB - ホワイト SIMフリー,C,29800,1,,29800,29800,,small_city,473321,other,credit_card,big_canceller,347184,29800,35,29800,―
P&G,50072.0,less_normal,,,,4664,AirPods 2 (エアポッツ第2世代 - MRXJ2JA) with Wireless Charging Case (ワイヤレス充電),A,16000,1,4549995054170-d,16000,16000,,small_city,342696,other,credit_card,big_canceller,388408,16000,35,16000,―
Lucky Sky,44673.0,less_normal,,,,6075,iPhone 13 Pro 128GB - シエラブルー SIMフリー,A,125000,1,IP13 PRO-128G-BLUE-S,125000,125000,,small_city,304606,other,credit_card,big_canceller,512418,125000,35,125000,―
Loop Mobile,58658.0,less_normal,,,,8242,Apple Watch Series 4 (GPS + Cellularモデル ) - 2018 - 40mm スペースグレイアルミニウムケース - ブラックスポーツバンド付き,C,23000,1,"WB-AP-WA4ALU-FAC-040-AG-A2007-C,AC-APLWBD-3840-BK=1",23000,23000,,big_city,404212,other,credit_card,big_canceller,565653,23000,35,23000,―
Guest Mobile,79994.0,less_normal,,,,13414,iPhone 13 Pro Max 128GB - アルパイングリーン SIMフリー,A,189800,1,,189800,189800,,small_city,570391,other,credit_card,big_canceller,624185,189800,35,189800,
Amemoba,82564.0,less_normal,,,,12332,iPhone 11 Pro Max 256GB - シルバー SIMフリー,C,83099,1,508741,83099,83099,,big_city,594056,gmail.com,credit_card,big_canceller,290050,83099,35,83099,―
P&G,50067.0,less_normal,,,,4664,AirPods 2 (エアポッツ第2世代 - MRXJ2JA) with Wireless Charging Case (ワイヤレス充電),A,16000,1,4549995054170-d,16000,16000,,big_city,342669,other,credit_card,big_canceller,388408,16000,35,16000,―
Likewize Japan,80427.0,normal,2022-09-01,44805.4637037037,,7218,iPhone 12 64GB - ブラック SIMフリー,C,62000,1,,62000,62000,fraud：なりすまし注文の可能性,big_city,574087,gmail.com,credit_card,mid_canceller,418114,62000,3,62000,cancel
Lucky Sky,80271.0,good,2022-08-31,44804.85064814815,44805.5972800926,5192,iPhone 12 128GB - (PRODUCT)Red SIMフリー,A,85800,1,IP12-128G-RED-S,85800,85800,,small_city,572789,other,credit_card,small_canceller,418118,85800,5,85800,good
Reuse Style,79049.0,less_normal,,,,12458,iPhone 12 128GB - グリーン SIMフリー,B,91795,1,,91795,91795,,small_city,561559,gmail.com,credit_card,big_canceller,418122,91795,35,91795,
Amemoba,79435.0,less_normal,,,,13510,iPhone 13 Pro 256GB - アルパイングリーン SIMフリー,A,179998,1,98312195,179998,179998,,small_city,565099,gmail.com,credit_card,big_canceller,624180,179998,35,179998,―
Amemoba,79691.0,normal,2022-08-29,44802.6591550926,,13369,iPhone 12 Pro 128GB - シルバー SIMフリー,C,100122,1,18026416,100122,100122,,small_city,567573,gmail.com,credit_card,mid_canceller,413172,100122,3,100122,cancel
Amemoba,82093.0,less_normal,,,,11718,iPhone 12 64GB - ブラック SIMフリー,C,81800,1,11314186,81800,81800,,small_city,589539,other,credit_card,big_canceller,418114,81800,35,81800,
Likewize Japan,78307.0,less_normal,,,,4602,iPhone 12 Pro 512GB - パシフィックブルー SIMフリー,B,101000,1,,101000,101000,,small_city,554585,gmail.com,credit_card,big_canceller,510372,101000,35,101000,
Likewize Japan,80498.0,normal,2022-09-01,44805.64701388889,,4653,iPhone 12 Pro 256GB - ゴールド SIMフリー,B,94000,1,,94000,94000,"Fraud
なりすましの可能性があり、キャンセル",small_city,574684,gmail.com,credit_card,mid_canceller,413183,94000,3,94000,cancel
Amemoba,80358.0,normal,2022-09-01,44805.06076388889,,7438,AirPods 3 (エアポッツ第3世代 - MME73J/A),A,27396,1,12345678,27396,27396,,big_city,573547,gmail.com,credit_card,mid_canceller,546537,27396,3,27396,cancel
ワールドモバイル,62851.0,less_normal,,,,5708,iPad mini 第3世代 7.9インチ - 2014 - WiFi + Cellular - 64GB - ゴールド SIMフリー,C,18800,1,,18800,18800,,big_city,435530,gmail.com,credit_card,big_canceller,2427,18800,35,18800,―
Loop Mobile,43550.0,less_normal,,,,4904,iPhone 12 Pro 256GB - グラファイト SIMフリー,C,95950,1,,95950,95950,,big_city,296506,other,credit_card,big_canceller,413182,95950,35,95950,―
Likewize Japan,43507.0,less_normal,,,,7247,iPhone 12 256GB - ブルー SIMフリー,B,81000,1,,81000,81000,,small_city,296217,other,credit_card,big_canceller,388612,81000,35,81000,―
Loop Mobile,43304.0,less_normal,,,,4904,iPhone 12 Pro 256GB - グラファイト SIMフリー,C,95950,1,,95950,95950,,big_city,294812,other,credit_card,big_canceller,413182,95950,35,95950,
Loop Mobile,42788.0,less_normal,,,,4800,iPhone 12 Pro 128GB - パシフィックブルー SIMフリー,C,99500,1,PH-AP-IP12P0-FAC-128-PC-A2406-Z,99500,99500,,big_city,291113,other,credit_card,big_canceller,413174,99500,35,99500,―
Loop Mobile,42599.0,less_normal,,,,4800,iPhone 12 Pro 128GB - パシフィックブルー SIMフリー,C,99500,1,PH-AP-IP12P0-FAC-128-PC-A2406-Z,99500,99500,,big_city,289808,other,credit_card,big_canceller,413174,99500,35,99500,―
Loop Mobile,42261.0,less_normal,,,,4904,iPhone 12 Pro 256GB - グラファイト SIMフリー,C,95950,1,,95950,95950,,big_city,287469,other,credit_card,big_canceller,413182,95950,35,95950,―
Loop Mobile,41834.0,less_normal,,,,4808,iPhone 12 Pro Max 256GB - ゴールド SIMフリー,C,122500,1,PH-AP-IP12PM-FAC-256-GD-A2410-Z,122500,122500,,big_city,284360,other,credit_card,big_canceller,413845,122500,35,122500,―
RECO,41820.0,less_normal,,,,7307,iPhone 8 256GB - シルバー SIMフリー,C,24800,1,,24800,24800,,small_city,284265,other,credit_card,big_canceller,36831,24800,35,24800,
Likewize Japan,41655.0,less_normal,,,,3392,iPhone 11 128GB - ホワイト SIMフリー,C,48700,1,,48700,48700,,big_city,283061,other,credit_card,big_canceller,311316,48700,35,48700,―
男前ケータイ,41634.0,less_normal,,,,7148,iPhone 11 256GB - イエロー SIMフリー,B,72800,1,,72800,72800,,small_city,282864,other,credit_card,big_canceller,290072,72800,35,72800,―
Loop Mobile,41505.0,less_normal,,,,4984,iPhone 12 mini 256GB - ブルー SIMフリー,C,65550,1,PH-AP-IP12M0-FAC-256-BL-A2398-Z,65550,65550,,small_city,281967,gmail.com,credit_card,big_canceller,412310,65550,35,65550,
ケートラ,41321.0,less_normal,,,,7313,iPhone 12 64GB - ブラック SIMフリー,A,67980,1,未使用,67980,67980,,small_city,280626,gmail.com,credit_card,big_canceller,418114,67980,35,67980,―
Likewize Japan,41211.0,less_normal,,,,7342,iPhone 12 256GB - ブラック SIMフリー,C,79000,1,,79000,79000,,small_city,279865,gmail.com,credit_card,big_canceller,418112,79000,35,79000,―
Loop Mobile,41033.0,less_normal,,,,4904,iPhone 12 Pro 256GB - グラファイト SIMフリー,C,95950,1,,95950,95950,,big_city,278626,other,credit_card,big_canceller,413182,95950,35,95950,―
Loop Mobile,41029.0,less_normal,,,,4989,iPhone 12 Pro Max 512GB - シルバー SIMフリー,C,128500,1,PH-AP-IP12PM-FAC-512-SL-A2410-Z,128500,128500,,big_city,278577,other,credit_card,big_canceller,413848,128500,35,128500,
Loop Mobile,41012.0,less_normal,,,,4904,iPhone 12 Pro 256GB - グラファイト SIMフリー,C,95950,1,,95950,95950,,big_city,278470,other,credit_card,big_canceller,413182,95950,35,95950,―
Loop Mobile,40991.0,less_normal,,,,4801,iPhone 12 Pro 256GB - ゴールド SIMフリー,C,95950,1,PH-AP-IP12P0-FAC-256-GD-A2406-Z,95950,95950,,big_city,278290,other,credit_card,big_canceller,413183,95950,35,95950,―
男前ケータイ,40985.0,less_normal,,,,7265,iPhone 12 Pro 128GB - シルバー SIMフリー,C,99480,1,,99480,99480,,big_city,278240,other,credit_card,big_canceller,413172,99480,35,99480,―
Loop Mobile,40980.0,less_normal,,,,4800,iPhone 12 Pro 128GB - パシフィックブルー SIMフリー,C,99500,1,PH-AP-IP12P0-FAC-128-PC-A2406-Z,99500,99500,,big_city,278208,other,credit_card,big_canceller,413174,99500,35,99500,―
Loop Mobile,40863.0,less_normal,,,,4980,iPhone 12 mini 128GB - ブルー SIMフリー,C,58900,1,,58900,58900,,small_city,277406,gmail.com,credit_card,big_canceller,412303,58900,35,58900,
Loop Mobile,40406.0,less_normal,,,,4991,iPhone 12 Pro Max 512GB - パシフィックブルー SIMフリー,C,117800,1,PH-AP-IP12PM-FAC-512-PC-A2410-Z,117800,117800,,big_city,274208,other,credit_card,big_canceller,413849,117800,35,117800,
Likewize Japan,39843.0,less_normal,,,,3717,iPhone X 64GB - スペースグレイ SIMフリー,C,28215,1,,28215,28215,,small_city,270260,gmail.com,credit_card,big_canceller,36833,28215,35,28215,―
Loop Mobile,39691.0,less_normal,,,,4808,iPhone 12 Pro Max 256GB - ゴールド SIMフリー,C,122500,1,PH-AP-IP12PM-FAC-256-GD-A2410-Z,122500,122500,,big_city,269220,other,credit_card,big_canceller,413845,122500,35,122500,―
Sakumoba,39474.0,less_normal,,,,7187,iPhone 13 Pro 128GB- グラファイト SIMフリー,A,125800,1,,125800,125800,,small_city,267708,other,credit_card,big_canceller,512403,125800,35,125800,―
Loop Mobile,43508.0,less_normal,,,,4904,iPhone 12 Pro 256GB - グラファイト SIMフリー,C,95950,1,,95950,95950,,big_city,296207,other,credit_card,big_canceller,413182,95950,35,95950,―
Loop Mobile,43291.0,less_normal,,,,4904,iPhone 12 Pro 256GB - グラファイト SIMフリー,C,95950,1,,95950,95950,,big_city,294732,other,credit_card,big_canceller,413182,95950,35,95950,
Loop Mobile,42850.0,less_normal,,,,4989,iPhone 12 Pro Max 512GB - シルバー SIMフリー,C,128500,1,PH-AP-IP12PM-FAC-512-SL-A2410-Z,128500,128500,,big_city,291517,other,credit_card,big_canceller,413848,128500,35,128500,―
Lucky Sky,42820.0,less_normal,,,,6075,iPhone 13 Pro 128GB - シエラブルー SIMフリー,A,125000,1,IP13 PRO-128G-BLUE-S,125000,125000,,big_city,291321,other,credit_card,big_canceller,512418,125000,35,125000,―
Sousia,41940.0,less_normal,,,,7355,iPad Air 2 9.7inch - 2014 - WiFi - 64GB - シルバー,B,28000,1,Air2-64-SV,28000,26600,,big_city,285154,gmail.com,credit_card,big_canceller,2638,26600,35,28000,―
ワールドモバイル,41927.0,less_normal,,,,5580,iPad Air 2 9.7inch - 2014 - WiFi - 64GB - ゴールド,B,25800,2,,51600,51600,,big_city,285051,gmail.com,credit_card,big_canceller,2641,51600,35,51600,
Loop Mobile,41865.0,less_normal,,,,4809,iPhone 12 Pro Max 256GB - パシフィックブルー SIMフリー,C,122500,1,PH-AP-IP12PM-FAC-256-PC-A2410-Z,122500,122500,,big_city,284578,other,credit_card,big_canceller,413846,122500,35,122500,―
Sousia,41857.0,less_normal,,,,7355,iPad Air 2 9.7inch - 2014 - WiFi - 64GB - シルバー,B,28000,3,Air2-64-SV,84000,84000,,big_city,284516,gmail.com,credit_card,big_canceller,2638,84000,35,84000,
Likewize Japan,41427.0,less_normal,,,,4446,iPhone 12 128GB - ブラック SIMフリー,B,72000,1,,72000,72000,,big_city,281410,gmail.com,credit_card,big_canceller,418115,72000,35,72000,
Likewize Japan,41412.0,less_normal,,,,3392,iPhone 11 128GB - ホワイト SIMフリー,C,48700,1,,48700,48700,,big_city,281290,other,credit_card,big_canceller,311316,48700,35,48700,
Amemoba,41212.0,less_normal,,,,7382,AirPods Pro (エアポッツプロ - MWP22J/A),C,19500,1,XSXU0C6L,43000,43000,,big_city,279873,other,credit_card,big_canceller,308532,43000,35,19500,―
Amemoba,41212.0,less_normal,,,,7378,AirPods Pro (エアポッツプロ - MWP22J/A),A,23500,1,M4TE0C6L,43000,43000,,big_city,279874,other,credit_card,big_canceller,308532,43000,35,23500,―
DAR,41204.0,less_normal,,,,5250,iPhone XR 64GB - ブラック SIMフリー,C,30870,1,,30870,30870,,small_city,279816,other,credit_card,big_canceller,161659,30870,35,30870,―
Loop Mobile,41165.0,less_normal,,,,4806,iPhone 12 Pro Max 256GB - グラファイト SIMフリー,C,122500,1,PH-AP-IP12PM-FAC-256-GP-A2410-Z,122500,122500,,big_city,279578,other,credit_card,big_canceller,413847,122500,35,122500,―
Likewize Japan,41104.0,less_normal,,,,7343,iPhone 12 256GB - グリーン SIMフリー,C,81000,1,,81000,81000,,big_city,279107,other,credit_card,big_canceller,388256,81000,35,81000,―
ワールドモバイル,41010.0,less_normal,,,,5028,iPad mini 5 7.9inch - 2019 - WiFi + 4G - 256GB - シルバー,C,47800,1,,47800,47800,,big_city,278450,other,credit_card,big_canceller,338935,47800,35,47800,
Lucky Sky,41009.0,less_normal,,,,5099,iPhone 12 Pro 256GB - グラファイト SIMフリー,A,105000,1,IP12 PRO-256G-GRAY-S,105000,105000,,big_city,278445,other,credit_card,big_canceller,413182,105000,35,105000,
Loop Mobile,41002.0,less_normal,,,,4809,iPhone 12 Pro Max 256GB - パシフィックブルー SIMフリー,C,122500,1,PH-AP-IP12PM-FAC-256-PC-A2410-Z,122500,122500,,big_city,278350,other,credit_card,big_canceller,413846,122500,35,122500,―
Loop Mobile,40666.0,less_normal,,,,4989,iPhone 12 Pro Max 512GB - シルバー SIMフリー,C,128500,1,PH-AP-IP12PM-FAC-512-SL-A2410-Z,128500,128500,,big_city,276027,gmail.com,credit_card,big_canceller,413848,128500,35,128500,
男前ケータイ,40625.0,less_normal,,,,5146,iPhone 11 64GB - ブラック SIMフリー,C,44380,1,,44380,44380,,big_city,275749,other,credit_card,big_canceller,290057,44380,35,44380,―
ケートラ,40603.0,less_normal,,,,7200,Xperia XZ3 64GB - ブラック SIMフリー,A,19980,1,,19980,19980,,big_city,275583,other,credit_card,big_canceller,173172,19980,35,19980,
Lucky Sky,40570.0,less_normal,,,,7227,iPhone 12 Pro Max 256GB - シルバー SIMフリー,A,120000,1,IP12 PRO MAX-256G-SILVER-S,120000,120000,,big_city,275383,other,credit_card,big_canceller,413844,120000,35,120000,
男前ケータイ,40549.0,less_normal,,,,7265,iPhone 12 Pro 128GB - シルバー SIMフリー,C,99480,1,,99480,99480,,big_city,275238,other,credit_card,big_canceller,413172,99480,35,99480,―
Loop Mobile,40395.0,less_normal,,,,4904,iPhone 12 Pro 256GB - グラファイト SIMフリー,C,95950,1,,95950,95950,,big_city,274129,other,credit_card,big_canceller,413182,95950,35,95950,―
P&G,40361.0,less_normal,,,,4664,AirPods (エアポッツ第2世代 - MRXJ2J/A) with Wireless Charging Case ワイヤレス充電,A,15200,1,4549995054170-d,15200,15200,,big_city,273901,gmail.com,credit_card,big_canceller,388408,15200,35,15200,―
Lucky Sky,40277.0,less_normal,,,,6075,iPhone 13 Pro 128GB - シエラブルー SIMフリー,A,125000,1,IP13 PRO-128G-BLUE-S,207000,207000,,big_city,273376,other,credit_card,big_canceller,512418,207000,35,125000,
Lucky Sky,40277.0,less_normal,,,,6068,iPhone 12 128GB - パープル SIMフリー,A,82000,1,IP12-128G-PURPLE-S,207000,207000,,big_city,273377,other,credit_card,big_canceller,475988,207000,35,82000,
Loop Mobile,40219.0,less_normal,,,,4904,iPhone 12 Pro 256GB - グラファイト SIMフリー,C,95950,1,,95950,95950,,small_city,272955,other,credit_card,big_canceller,413182,95950,35,95950,
Loop Mobile,40218.0,less_normal,,,,4906,iPhone 12 Pro 256GB - シルバー SIMフリー,C,95950,1,PH-AP-IP12P0-FAC-256-SL-A2406-Z,95950,95950,,big_city,272950,other,credit_card,big_canceller,413181,95950,35,95950,―
Loop Mobile,40216.0,less_normal,,,,4989,iPhone 12 Pro Max 512GB - シルバー SIMフリー,C,128500,1,PH-AP-IP12PM-FAC-512-SL-A2410-Z,128500,128500,,big_city,272941,other,credit_card,big_canceller,413848,128500,35,128500,
Loop Mobile,40215.0,less_normal,,,,4989,iPhone 12 Pro Max 512GB - シルバー SIMフリー,C,128500,1,PH-AP-IP12PM-FAC-512-SL-A2410-Z,128500,128500,,big_city,272936,other,credit_card,big_canceller,413848,128500,35,128500,―
Lucky Sky,40212.0,less_normal,,,,7226,iPhone 12 Pro Max 128GB - ゴールド SIMフリー,B,120000,1,IP12 PRO MAX-128G-GOLD-A,120000,120000,,big_city,272912,other,credit_card,big_canceller,413839,120000,35,120000,
RECO,40153.0,less_normal,,,,5044,iPhone 8 256GB - ゴールド SIMフリー,C,20900,1,,20900,20900,,big_city,272527,gmail.com,credit_card,big_canceller,36832,20900,35,20900,―
P&G,40094.0,less_normal,,,,4664,AirPods (エアポッツ第2世代 - MRXJ2J/A) with Wireless Charging Case ワイヤレス充電,A,15200,1,4549995054170-d,15200,15200,,big_city,272085,gmail.com,credit_card,big_canceller,388408,15200,35,15200,―
Stone Gold,40049.0,less_normal,,,,5813,iPad Pro 12.9inch - 2018 - 64GB -  WiFi - スペースグレイ,C,87800,1,,87800,87800,,big_city,271704,gmail.com,credit_card,big_canceller,178152,87800,35,87800,
Loop Mobile,40018.0,less_normal,,,,4906,iPhone 12 Pro 256GB - シルバー SIMフリー,C,95950,1,PH-AP-IP12P0-FAC-256-SL-A2406-Z,95950,95950,,big_city,271458,other,credit_card,big_canceller,413181,95950,35,95950,―
Lucky Sky,39943.0,less_normal,,,,6075,iPhone 13 Pro 128GB - シエラブルー SIMフリー,A,125000,1,IP13 PRO-128G-BLUE-S,125000,125000,,small_city,270899,other,credit_card,big_canceller,512418,125000,35,125000,―
男前ケータイ,39907.0,less_normal,,,,5826,iPhone 11 128GB - ブラック SIMフリー,C,51480,1,,51480,51480,,big_city,270661,gmail.com,credit_card,big_canceller,290063,51480,35,51480,
Lucky Sky,39864.0,less_normal,,,,7225,iPhone 12 Pro Max 128GB - グラファイト SIMフリー,A,120000,1,IP12 PRO MAX-128G-GRAY-S,120000,120000,,small_city,270377,other,credit_card,big_canceller,413837,120000,35,120000,
Loop Mobile,39863.0,less_normal,,,,4905,iPhone 12 Pro 256GB - パシフィックブルー SIMフリー,C,95950,1,,95950,95950,,big_city,270372,other,credit_card,big_canceller,413184,95950,35,95950,―
Loop Mobile,39861.0,less_normal,,,,4905,iPhone 12 Pro 256GB - パシフィックブルー SIMフリー,C,95950,1,,95950,95950,,big_city,270362,other,credit_card,big_canceller,413184,95950,35,95950,―
Likewize Japan,39858.0,less_normal,,,,4453,iPhone 12 Pro Max 128GB - パシフィックブルー SIMフリー,C,102000,1,,102000,102000,,small_city,270334,gmail.com,credit_card,big_canceller,413834,102000,35,102000,―
Stone Gold,39853.0,less_normal,,,,6429,iPhone 13 128GB - ミッドナイト SIMフリー,A,99800,1,,99800,99800,,small_city,270297,other,credit_card,big_canceller,512318,99800,35,99800,―
Lucky Sky,39848.0,less_normal,,,,6075,iPhone 13 Pro 128GB - シエラブルー SIMフリー,A,125000,1,IP13 PRO-128G-BLUE-S,125000,125000,,big_city,270265,gmail.com,credit_card,big_canceller,512418,125000,35,125000,―
Stone Gold,39701.0,less_normal,,,,6429,iPhone 13 128GB - ミッドナイト SIMフリー,A,99800,1,,99800,99800,,small_city,269292,other,credit_card,big_canceller,512318,99800,35,99800,―
Loop Mobile,39690.0,less_normal,,,,4809,iPhone 12 Pro Max 256GB - パシフィックブルー SIMフリー,C,122500,1,PH-AP-IP12PM-FAC-256-PC-A2410-Z,122500,122500,,small_city,269214,other,credit_card,big_canceller,413846,122500,35,122500,―
Lucky Sky,39579.0,less_normal,,,,5407,iPhone 12 128GB - ホワイト SIMフリー,A,82000,1,IP12-128G-WHITE-S,82000,82000,,big_city,268460,gmail.com,credit_card,big_canceller,418116,82000,35,82000,―
男前ケータイ,39577.0,less_normal,,,,5955,iPhone XS Max 64GB - スペースグレイ SIMフリー,C,45480,1,,45480,45480,,small_city,268442,gmail.com,credit_card,big_canceller,166063,45480,35,45480,―
男前ケータイ,,less_normal,,,,6126,iPhone XS 256GB - ゴールド SIMフリー,C,38480,1,,83960,83960,,big_city,268438,gmail.com,credit_card,big_canceller,161655,83960,35,38480,
男前ケータイ,39572.0,less_normal,,,,5955,iPhone XS Max 64GB - スペースグレイ SIMフリー,C,45480,1,,45480,45480,,small_city,268416,gmail.com,credit_card,big_canceller,166063,45480,35,45480,
Loop Mobile,39480.0,less_normal,,,,5860,iPhone 12 Pro Max 512GB - グラファイト SIMフリー,C,128500,1,PH-AP-IP12PM-FAC-512-GP-A2410-Z,128500,128500,,small_city,267749,other,credit_card,big_canceller,413851,128500,35,128500,
Loop Mobile,39389.0,less_normal,,,,4980,iPhone 12 mini 128GB - ブルー SIMフリー,C,58900,1,,58900,58900,,big_city,267073,gmail.com,credit_card,big_canceller,412303,58900,35,58900,
Loop Mobile,39121.0,less_normal,,,,4906,iPhone 12 Pro 256GB - シルバー SIMフリー,C,95950,1,PH-AP-IP12P0-FAC-256-SL-A2406-Z,95950,95950,,big_city,265099,gmail.com,credit_card,big_canceller,413181,95950,35,95950,
Loop Mobile,39075.0,less_normal,,,,4809,iPhone 12 Pro Max 256GB - パシフィックブルー SIMフリー,C,122500,1,PH-AP-IP12PM-FAC-256-PC-A2410-Z,122500,122500,,big_city,264768,other,credit_card,big_canceller,413846,122500,35,122500,
Stone Gold,38785.0,less_normal,,,,6429,iPhone 13 128GB - ミッドナイト SIMフリー,A,99800,1,,99800,99800,,big_city,262749,other,credit_card,big_canceller,512318,99800,35,99800,
